order_id,order_date,category,subcategory,region,channel,order_amount,status,updated_at
1442,2026-04-11 19:06:47.784989,家居,家具,华南,天猫,1206.9,paid,2026-06-22 11:54:48.079140
1443,2026-04-11 13:13:47.784989,电子产品,电脑,华中,线上官网,2833.39,paid,2026-06-22 11:54:48.079331
1444,2026-04-11 19:16:47.784989,电子产品,配件,西北,天猫,3013.32,refunded,2026-06-22 11:54:48.079527
1445,2026-04-11 17:00:47.784989,服装,童装,东北,京东,307.95,paid,2026-06-22 11:54:48.079718
1446,2026-04-11 12:42:47.784989,家居,家具,西北,线下门店,1087.96,paid,2026-06-22 11:54:48.079908
1447,2026-04-11 19:45:47.784989,美妆,护肤,华北,天猫,643.37,paid,2026-06-22 11:54:48.080106
1448,2026-04-11 09:31:47.784989,家居,厨具,华中,天猫,2707.17,paid,2026-06-22 11:54:48.080298
1449,2026-04-11 17:45:47.784989,美妆,护肤,西北,线上官网,106.74,paid,2026-06-22 11:54:48.080495
1450,2026-04-11 15:30:47.784989,食品,饮料,华北,线上官网,94.85,paid,2026-06-22 11:54:48.080686
1451,2026-04-11 10:47:47.784989,美妆,护肤,华东,抖音,280.82,paid,2026-06-22 11:54:48.080882
1452,2026-04-11 21:32:47.784989,服装,童装,西北,线上官网,197.65,paid,2026-06-22 11:54:48.081080
1453,2026-04-11 21:48:47.784989,美妆,护肤,华南,线下门店,176.85,paid,2026-06-22 11:54:48.081272
1454,2026-04-11 11:34:47.784989,家居,厨具,华南,天猫,2121.94,paid,2026-06-22 11:54:48.081466
1455,2026-04-11 18:30:47.784989,服装,女装,华南,天猫,369.11,paid,2026-06-22 11:54:48.081658
1456,2026-04-11 10:34:47.784989,家居,家具,西南,线下门店,2262.19,paid,2026-06-22 11:54:48.081848
1457,2026-04-11 20:07:47.784989,美妆,护肤,西北,线上官网,436.49,paid,2026-06-22 11:54:48.082046
1458,2026-04-11 22:35:47.784989,食品,饮料,华北,线上官网,107.9,paid,2026-06-22 11:54:48.082236
1459,2026-04-11 09:22:47.784989,电子产品,手机,西南,线上官网,2918.61,paid,2026-06-22 11:54:48.082427
1460,2026-04-11 20:34:47.784989,家居,家具,华东,京东,741.0,paid,2026-06-22 11:54:48.082624
1461,2026-04-11 15:10:47.784989,电子产品,电脑,东北,天猫,3645.43,paid,2026-06-22 11:54:48.082815
1462,2026-04-11 13:28:47.784989,服装,男装,华中,京东,177.3,paid,2026-06-22 11:54:48.083009
1463,2026-04-11 21:00:47.784989,服装,童装,东北,天猫,456.76,paid,2026-06-22 11:54:48.083200
1464,2026-04-11 15:07:47.784989,食品,零食,华中,线上官网,94.33,cancelled,2026-06-22 11:54:48.083391
1465,2026-04-11 17:15:47.784989,美妆,彩妆,西北,线上官网,556.19,paid,2026-06-22 11:54:48.083586
1466,2026-04-11 16:28:47.784989,家居,厨具,华东,线上官网,383.34,paid,2026-06-22 11:54:48.083780
1467,2026-04-11 12:48:47.784989,美妆,彩妆,华北,抖音,476.77,paid,2026-06-22 11:54:48.083976
1468,2026-04-11 10:09:47.784989,食品,零食,华中,拼多多,58.34,paid,2026-06-22 11:54:48.084169
1469,2026-04-11 10:50:47.784989,美妆,香水,华中,线上官网,268.53,paid,2026-06-22 11:54:48.084360
1470,2026-04-11 22:12:47.784989,食品,零食,西南,天猫,36.83,cancelled,2026-06-22 11:54:48.084553
1471,2026-04-11 17:18:47.784989,服装,童装,西南,抖音,486.86,refunded,2026-06-22 11:54:48.084752
1472,2026-04-11 18:03:47.784989,美妆,护肤,华中,天猫,373.45,paid,2026-06-22 11:54:48.084943
1473,2026-04-11 18:21:47.784989,食品,饮料,华北,京东,153.95,paid,2026-06-22 11:54:48.085134
1474,2026-04-11 15:18:47.784989,电子产品,手机,华北,拼多多,2285.38,paid,2026-06-22 11:54:48.085324
1475,2026-04-11 18:24:47.784989,电子产品,手机,华中,线上官网,1352.06,paid,2026-06-22 11:54:48.085515
1476,2026-04-11 17:11:47.784989,服装,女装,华南,线上官网,405.69,paid,2026-06-22 11:54:48.085709
1477,2026-04-11 16:25:47.784989,食品,饮料,华中,抖音,38.72,paid,2026-06-22 11:54:48.085905
1478,2026-04-11 11:27:47.784989,服装,女装,西北,天猫,313.48,paid,2026-06-22 11:54:48.086103
1479,2026-04-11 22:41:47.784989,电子产品,电脑,华北,天猫,1358.48,paid,2026-06-22 11:54:48.086295
1480,2026-04-11 12:48:47.784989,服装,男装,华东,线上官网,83.13,paid,2026-06-22 11:54:48.086487
1481,2026-04-11 22:24:47.784989,美妆,彩妆,东北,京东,408.79,paid,2026-06-22 11:54:48.086691
1482,2026-04-11 17:54:47.784989,电子产品,电脑,东北,拼多多,2814.47,refunded,2026-06-22 11:54:48.086882
1483,2026-04-11 11:17:47.784989,电子产品,电脑,华中,线上官网,4691.11,paid,2026-06-22 11:54:48.087073
1484,2026-04-11 09:32:47.784989,家居,厨具,华东,拼多多,2268.52,refunded,2026-06-22 11:54:48.087264
1485,2026-04-11 10:13:47.784989,美妆,护肤,华南,天猫,364.91,paid,2026-06-22 11:54:48.087455
1486,2026-04-11 13:59:47.784989,美妆,彩妆,西南,线上官网,173.18,paid,2026-06-22 11:54:48.087700
1487,2026-04-11 09:42:47.784989,食品,零食,西南,线上官网,32.86,cancelled,2026-06-22 11:54:48.087910
1488,2026-04-11 09:21:47.784989,食品,零食,东北,天猫,40.51,paid,2026-06-22 11:54:48.088114
1489,2026-04-11 11:05:47.784989,电子产品,电脑,西北,线上官网,1032.07,paid,2026-06-22 11:54:48.088309
1490,2026-04-11 17:55:47.784989,家居,厨具,西北,京东,937.98,paid,2026-06-22 11:54:48.088502
1491,2026-04-11 11:48:47.784989,食品,零食,华北,天猫,178.5,paid,2026-06-22 11:54:48.088762
1492,2026-04-11 16:54:47.784989,家居,家具,华南,京东,1112.34,cancelled,2026-06-22 11:54:48.088960
1493,2026-04-11 15:51:47.784989,家居,床品,东北,拼多多,2504.21,refunded,2026-06-22 11:54:48.089155
1494,2026-04-11 19:38:47.784989,家居,床品,西北,天猫,2796.42,paid,2026-06-22 11:54:48.089349
1495,2026-04-11 16:14:47.784989,电子产品,电脑,华南,天猫,903.7,paid,2026-06-22 11:54:48.089541
1496,2026-04-11 15:17:47.784989,电子产品,电脑,西北,拼多多,3392.23,paid,2026-06-22 11:54:48.089738
1497,2026-04-11 09:59:47.784989,食品,饮料,华东,抖音,48.17,paid,2026-06-22 11:54:48.089931
1498,2026-04-11 19:20:47.784989,食品,零食,东北,京东,21.58,paid,2026-06-22 11:54:48.090181
1499,2026-04-11 15:06:47.784989,电子产品,配件,华北,天猫,3930.11,paid,2026-06-22 11:54:48.090376
1500,2026-04-12 11:57:47.784989,家居,厨具,西南,线上官网,1588.32,paid,2026-06-22 11:54:48.090594
1501,2026-04-12 15:47:47.784989,电子产品,手机,西南,拼多多,1840.33,cancelled,2026-06-22 11:54:48.090787
1502,2026-04-12 20:21:47.784989,食品,饮料,西南,拼多多,84.55,paid,2026-06-22 11:54:48.090980
1503,2026-04-12 12:51:47.784989,美妆,护肤,西南,天猫,468.11,paid,2026-06-22 11:54:48.091173
1504,2026-04-12 11:22:47.784989,食品,生鲜,华东,线上官网,83.91,paid,2026-06-22 11:54:48.091364
1505,2026-04-12 17:21:47.784989,服装,男装,西北,线上官网,363.09,paid,2026-06-22 11:54:48.091558
1506,2026-04-12 17:47:47.784989,服装,女装,东北,天猫,336.52,cancelled,2026-06-22 11:54:48.091758
1507,2026-04-12 10:28:47.784989,服装,女装,东北,拼多多,445.07,paid,2026-06-22 11:54:48.091949
1508,2026-04-12 20:54:47.784989,家居,床品,华北,抖音,1662.99,paid,2026-06-22 11:54:48.092215
1509,2026-04-12 15:47:47.784989,电子产品,手机,东北,拼多多,2562.11,paid,2026-06-22 11:54:48.092461
1510,2026-04-12 14:31:47.784989,食品,生鲜,华东,京东,172.15,paid,2026-06-22 11:54:48.092712
1511,2026-04-12 12:41:47.784989,食品,生鲜,华东,天猫,27.25,paid,2026-06-22 11:54:48.092906
1512,2026-04-12 22:57:47.784989,电子产品,配件,东北,拼多多,4008.35,refunded,2026-06-22 11:54:48.093099
1513,2026-04-12 16:47:47.784989,美妆,彩妆,华北,京东,144.83,paid,2026-06-22 11:54:48.093290
1514,2026-04-12 12:24:47.784989,电子产品,配件,华北,抖音,3810.29,paid,2026-06-22 11:54:48.093482
1515,2026-04-12 14:43:47.784989,美妆,香水,西南,抖音,78.57,paid,2026-06-22 11:54:48.093699
1516,2026-04-12 21:22:47.784989,服装,童装,华中,天猫,356.03,paid,2026-06-22 11:54:48.093891
1517,2026-04-12 18:45:47.784989,美妆,护肤,华北,京东,251.34,paid,2026-06-22 11:54:48.094082
1518,2026-04-12 20:38:47.784989,服装,男装,东北,拼多多,295.97,paid,2026-06-22 11:54:48.094346
1519,2026-04-12 12:41:47.784989,食品,饮料,西北,线上官网,90.49,paid,2026-06-22 11:54:48.094556
1520,2026-04-12 19:22:47.784989,美妆,彩妆,华中,线下门店,521.76,paid,2026-06-22 11:54:48.094749
1521,2026-04-12 21:17:47.784989,家居,家具,西南,线上官网,2342.91,paid,2026-06-22 11:54:48.094941
1522,2026-04-12 14:59:47.784989,食品,零食,华中,天猫,180.04,cancelled,2026-06-22 11:54:48.095133
1523,2026-04-12 12:22:47.784989,服装,童装,华南,线上官网,238.4,paid,2026-06-22 11:54:48.095391
1524,2026-04-12 10:18:47.784989,食品,零食,华北,抖音,53.63,paid,2026-06-22 11:54:48.095586
1525,2026-04-12 09:02:47.784989,食品,零食,华中,天猫,101.22,paid,2026-06-22 11:54:48.095779
1526,2026-04-12 10:51:47.784989,电子产品,手机,华东,抖音,4696.03,paid,2026-06-22 11:54:48.095971
1527,2026-04-12 14:40:47.784989,服装,女装,西南,天猫,245.18,paid,2026-06-22 11:54:48.096162
1528,2026-04-12 22:32:47.784989,美妆,护肤,西北,京东,139.7,paid,2026-06-22 11:54:48.096360
1529,2026-04-12 14:33:47.784989,食品,零食,华东,京东,79.23,paid,2026-06-22 11:54:48.096554
1530,2026-04-12 18:09:47.784989,食品,零食,西南,京东,42.76,paid,2026-06-22 11:54:48.096755
1531,2026-04-12 22:55:47.784989,服装,女装,西北,京东,374.66,paid,2026-06-22 11:54:48.096948
1532,2026-04-12 20:21:47.784989,服装,女装,西南,京东,224.05,paid,2026-06-22 11:54:48.097146
1533,2026-04-12 22:41:47.784989,电子产品,手机,华北,线上官网,691.12,paid,2026-06-22 11:54:48.097337
1534,2026-04-12 10:58:47.784989,电子产品,手机,西北,线上官网,4976.39,paid,2026-06-22 11:54:48.097528
1535,2026-04-12 15:05:47.784989,美妆,护肤,华中,线上官网,356.52,paid,2026-06-22 11:54:48.097723
1536,2026-04-12 22:28:47.784989,服装,女装,华北,京东,448.35,paid,2026-06-22 11:54:48.097914
1537,2026-04-12 17:31:47.784989,食品,零食,东北,线上官网,169.97,paid,2026-06-22 11:54:48.098104
1538,2026-04-12 09:23:47.784989,家居,床品,东北,京东,1010.07,paid,2026-06-22 11:54:48.098296
1539,2026-04-12 13:31:47.784989,美妆,彩妆,东北,拼多多,663.22,paid,2026-06-22 11:54:48.098493
1540,2026-04-12 17:00:47.784989,电子产品,电脑,东北,抖音,630.96,paid,2026-06-22 11:54:48.098689
1541,2026-04-12 20:59:47.784989,食品,零食,东北,线上官网,136.77,paid,2026-06-22 11:54:48.098891
1542,2026-04-12 19:57:47.784989,家居,家具,华东,线上官网,438.82,cancelled,2026-06-22 11:54:48.099084
1543,2026-04-12 11:45:47.784989,服装,男装,华北,线上官网,205.45,paid,2026-06-22 11:54:48.099276
1544,2026-04-12 16:57:47.784989,食品,饮料,东北,拼多多,71.13,paid,2026-06-22 11:54:48.099467
1545,2026-04-12 11:05:47.784989,家居,厨具,东北,京东,1467.79,paid,2026-06-22 11:54:48.099661
1546,2026-04-12 15:04:47.784989,食品,零食,华中,京东,187.87,paid,2026-06-22 11:54:48.099851
1547,2026-04-12 13:33:47.784989,美妆,彩妆,华南,天猫,747.97,cancelled,2026-06-22 11:54:48.100042
1548,2026-04-12 09:40:47.784989,美妆,护肤,华东,京东,305.1,paid,2026-06-22 11:54:48.100231
1549,2026-04-12 11:08:47.784989,美妆,护肤,华南,天猫,793.38,paid,2026-06-22 11:54:48.100434
1550,2026-04-12 22:53:47.784989,电子产品,配件,东北,线上官网,4221.48,paid,2026-06-22 11:54:48.100629
1551,2026-04-12 17:09:47.784989,食品,饮料,华中,线下门店,107.22,paid,2026-06-22 11:54:48.100822
1552,2026-04-12 09:40:47.784989,家居,厨具,华东,拼多多,2697.92,paid,2026-06-22 11:54:48.101020
1553,2026-04-12 12:22:47.784989,食品,饮料,华东,抖音,75.61,cancelled,2026-06-22 11:54:48.101211
1554,2026-04-12 19:47:47.784989,食品,生鲜,西南,线上官网,60.6,refunded,2026-06-22 11:54:48.101408
1555,2026-04-12 15:33:47.784989,家居,厨具,华中,线上官网,384.27,paid,2026-06-22 11:54:48.101602
1556,2026-04-12 13:53:47.784989,家居,家具,东北,抖音,2491.39,paid,2026-06-22 11:54:48.101794
1557,2026-04-12 15:35:47.784989,电子产品,电脑,西南,天猫,4507.26,paid,2026-06-22 11:54:48.101985
1558,2026-04-12 13:33:47.784989,美妆,彩妆,西北,天猫,207.39,paid,2026-06-22 11:54:48.102176
1559,2026-04-12 17:07:47.784989,电子产品,电脑,华中,天猫,3172.34,refunded,2026-06-22 11:54:48.102374
1560,2026-04-12 21:09:47.784989,食品,饮料,华中,京东,71.22,paid,2026-06-22 11:54:48.102567
1561,2026-04-12 20:58:47.784989,服装,童装,西南,抖音,393.5,paid,2026-06-22 11:54:48.102761
1562,2026-04-12 17:14:47.784989,电子产品,配件,华中,线上官网,3588.05,cancelled,2026-06-22 11:54:48.102954
1563,2026-04-12 09:31:47.784989,服装,童装,华南,天猫,464.24,paid,2026-06-22 11:54:48.103151
1564,2026-04-12 19:54:47.784989,食品,饮料,西南,京东,44.7,paid,2026-06-22 11:54:48.103348
1565,2026-04-12 10:19:47.784989,服装,女装,华东,京东,165.91,paid,2026-06-22 11:54:48.103538
1566,2026-04-12 22:03:47.784989,电子产品,手机,华东,天猫,2808.4,paid,2026-06-22 11:54:48.103856
1567,2026-04-12 14:12:47.784989,美妆,护肤,西北,天猫,327.24,paid,2026-06-22 11:54:48.104067
1568,2026-04-12 14:19:47.784989,食品,饮料,华南,拼多多,107.37,paid,2026-06-22 11:54:48.104267
1569,2026-04-12 13:05:47.784989,电子产品,手机,华中,天猫,1852.84,paid,2026-06-22 11:54:48.104473
1570,2026-04-12 13:04:47.784989,美妆,香水,华北,拼多多,497.65,paid,2026-06-22 11:54:48.104668
1571,2026-04-12 10:25:47.784989,食品,零食,华东,天猫,57.53,paid,2026-06-22 11:54:48.104861
1572,2026-04-12 20:08:47.784989,美妆,护肤,华中,京东,615.82,paid,2026-06-22 11:54:48.105054
1573,2026-04-12 14:34:47.784989,食品,零食,东北,京东,55.65,paid,2026-06-22 11:54:48.105251
1574,2026-04-12 11:26:47.784989,服装,女装,西北,天猫,139.09,paid,2026-06-22 11:54:48.105446
1575,2026-04-12 16:26:47.784989,食品,饮料,华东,线下门店,67.76,paid,2026-06-22 11:54:48.105645
1576,2026-04-12 16:00:47.784989,电子产品,配件,华东,线上官网,1725.73,paid,2026-06-22 11:54:48.105835
1577,2026-04-12 19:37:47.784989,服装,女装,西南,天猫,476.39,paid,2026-06-22 11:54:48.106026
1578,2026-04-12 17:38:47.784989,电子产品,配件,华东,抖音,1861.37,refunded,2026-06-22 11:54:48.106216
1579,2026-04-12 10:03:47.784989,服装,男装,东北,天猫,399.14,paid,2026-06-22 11:54:48.106455
1580,2026-04-12 18:31:47.784989,食品,生鲜,东北,线上官网,36.57,paid,2026-06-22 11:54:48.106650
1581,2026-04-12 18:13:47.784989,美妆,护肤,华南,天猫,300.66,paid,2026-06-22 11:54:48.106848
1582,2026-04-12 10:03:47.784989,家居,厨具,华南,线上官网,445.56,paid,2026-06-22 11:54:48.107039
1583,2026-04-13 19:31:47.784989,家居,厨具,华北,京东,1260.42,paid,2026-06-22 11:54:48.107257
1584,2026-04-13 10:27:47.784989,家居,家具,东北,线上官网,2611.95,paid,2026-06-22 11:54:48.107453
1585,2026-04-13 13:09:47.784989,家居,家具,西北,天猫,2772.64,paid,2026-06-22 11:54:48.107645
1586,2026-04-13 10:41:47.784989,服装,男装,华东,京东,281.08,paid,2026-06-22 11:54:48.107846
1587,2026-04-13 14:20:47.784989,食品,生鲜,东北,拼多多,193.95,paid,2026-06-22 11:54:48.108037
1588,2026-04-13 13:11:47.784989,食品,饮料,西北,拼多多,95.29,paid,2026-06-22 11:54:48.108236
1589,2026-04-13 09:32:47.784989,服装,女装,东北,线上官网,218.06,paid,2026-06-22 11:54:48.108431
1590,2026-04-13 11:03:47.784989,美妆,护肤,西北,京东,608.29,paid,2026-06-22 11:54:48.108629
1591,2026-04-13 19:47:47.784989,食品,饮料,华东,拼多多,74.93,paid,2026-06-22 11:54:48.108821
1592,2026-04-13 15:17:47.784989,美妆,香水,东北,线上官网,548.61,paid,2026-06-22 11:54:48.109012
1593,2026-04-13 21:35:47.784989,电子产品,配件,华北,线下门店,1777.63,paid,2026-06-22 11:54:48.109205
1594,2026-04-13 20:28:47.784989,家居,厨具,东北,天猫,615.48,paid,2026-06-22 11:54:48.109405
1595,2026-04-13 21:43:47.784989,食品,生鲜,华东,线上官网,37.57,paid,2026-06-22 11:54:48.109595
1596,2026-04-13 11:42:47.784989,电子产品,配件,华东,线下门店,714.69,paid,2026-06-22 11:54:48.109786
1597,2026-04-13 14:58:47.784989,美妆,香水,西南,线下门店,350.27,refunded,2026-06-22 11:54:48.109978
1598,2026-04-13 14:52:47.784989,电子产品,配件,东北,线上官网,4136.07,paid,2026-06-22 11:54:48.110169
1599,2026-04-13 22:19:47.784989,美妆,护肤,华中,京东,545.09,cancelled,2026-06-22 11:54:48.110364
1600,2026-04-13 12:34:47.784989,家居,家具,华南,抖音,2405.96,paid,2026-06-22 11:54:48.110570
1601,2026-04-13 21:42:47.784989,食品,饮料,华南,天猫,84.11,paid,2026-06-22 11:54:48.110761
1602,2026-04-13 14:53:47.784989,食品,生鲜,华东,京东,148.94,paid,2026-06-22 11:54:48.110953
1603,2026-04-13 12:24:47.784989,家居,家具,华北,拼多多,1112.07,paid,2026-06-22 11:54:48.111143
1604,2026-04-13 11:46:47.784989,电子产品,手机,华中,京东,3216.21,paid,2026-06-22 11:54:48.111345
1605,2026-04-13 18:48:47.784989,食品,饮料,华东,天猫,93.36,paid,2026-06-22 11:54:48.111536
1606,2026-04-13 09:52:47.784989,家居,床品,华北,线上官网,1515.65,paid,2026-06-22 11:54:48.111727
1607,2026-04-13 18:37:47.784989,电子产品,配件,华东,天猫,3944.89,paid,2026-06-22 11:54:48.111917
1608,2026-04-13 09:41:47.784989,食品,生鲜,西南,线上官网,121.56,paid,2026-06-22 11:54:48.112115
1609,2026-04-13 15:55:47.784989,美妆,彩妆,西南,京东,440.52,refunded,2026-06-22 11:54:48.112328
1610,2026-04-13 21:34:47.784989,家居,家具,东北,线上官网,111.67,paid,2026-06-22 11:54:48.112527
1611,2026-04-13 09:27:47.784989,服装,女装,东北,拼多多,240.54,paid,2026-06-22 11:54:48.112719
1612,2026-04-13 16:28:47.784989,电子产品,配件,华东,抖音,1541.46,paid,2026-06-22 11:54:48.112910
1613,2026-04-13 09:01:47.784989,美妆,彩妆,华南,抖音,509.58,paid,2026-06-22 11:54:48.113101
1614,2026-04-13 15:00:47.784989,食品,饮料,华南,京东,51.98,paid,2026-06-22 11:54:48.113294
1615,2026-04-13 10:37:47.784989,服装,男装,东北,天猫,118.17,paid,2026-06-22 11:54:48.113485
1616,2026-04-13 22:16:47.784989,食品,零食,华南,天猫,33.79,paid,2026-06-22 11:54:48.113674
1617,2026-04-13 17:45:47.784989,电子产品,配件,西北,京东,2503.94,paid,2026-06-22 11:54:48.113865
1618,2026-04-13 12:01:47.784989,家居,厨具,西北,京东,2882.05,paid,2026-06-22 11:54:48.114061
1619,2026-04-13 12:27:47.784989,食品,饮料,华东,京东,54.14,paid,2026-06-22 11:54:48.114254
1620,2026-04-13 12:52:47.784989,电子产品,配件,西南,天猫,3373.36,paid,2026-06-22 11:54:48.114470
1621,2026-04-13 20:49:47.784989,服装,女装,西北,京东,447.01,paid,2026-06-22 11:54:48.114660
1622,2026-04-13 11:08:47.784989,电子产品,电脑,华东,线上官网,532.28,paid,2026-06-22 11:54:48.114850
1623,2026-04-13 09:46:47.784989,美妆,护肤,东北,京东,74.71,paid,2026-06-22 11:54:48.115040
1624,2026-04-13 14:55:47.784989,电子产品,电脑,华北,京东,2141.33,cancelled,2026-06-22 11:54:48.115231
1625,2026-04-13 19:08:47.784989,电子产品,配件,华东,京东,3607.77,paid,2026-06-22 11:54:48.115424
1626,2026-04-13 15:43:47.784989,电子产品,配件,华中,拼多多,1086.98,paid,2026-06-22 11:54:48.115620
1627,2026-04-13 21:45:47.784989,电子产品,手机,华北,天猫,1779.55,cancelled,2026-06-22 11:54:48.115817
1628,2026-04-13 09:18:47.784989,家居,床品,华北,天猫,588.89,cancelled,2026-06-22 11:54:48.116009
1629,2026-04-13 10:52:47.784989,电子产品,电脑,华东,拼多多,1828.53,paid,2026-06-22 11:54:48.116199
1630,2026-04-13 13:02:47.784989,电子产品,电脑,西南,线上官网,1948.22,paid,2026-06-22 11:54:48.116397
1631,2026-04-13 09:36:47.784989,食品,零食,华南,线下门店,109.92,paid,2026-06-22 11:54:48.116589
1632,2026-04-13 11:13:47.784989,服装,男装,华中,线上官网,228.45,paid,2026-06-22 11:54:48.116780
